year,round,draw_date,1st_winners,1st_prize,2nd_winners,2nd_prize,3rd_winners,3rd_prize,4th_winners,4th_prize,5th_winners,5th_prize,num1,num2,num3,num4,num5,num6,bonus
2019,840,2019.01.05,10,"2,042,961,788원",51,"66,763,458원","2,275","1,496,676원","110,586","50,000원","1,852,019","5,000원",2,4,11,28,29,43,27
2018,839,2018.12.29,13,"1,359,454,904원",48,"61,364,284원","2,664","1,105,663원","126,227","50,000원","1,946,924","5,000원",3,9,11,12,13,19,35
2018,838,2018.12.22,5,"3,813,733,050원",68,"46,736,925원","2,220","1,431,582원","107,897","50,000원","1,777,501","5,000원",9,14,17,33,36,38,20
2018,837,2018.12.15,6,"3,144,449,125원",47,"66,903,173원","2,012","1,562,848원","97,334","50,000원","1,656,959","5,000원",2,25,28,30,33,45,6
2018,836,2018.12.08,14,"1,257,843,670원",62,"47,338,203원","2,230","1,316,130원","103,846","50,000원","1,719,260","5,000원",1,9,11,14,26,28,19
2018,835,2018.12.01,15,"1,233,681,125원",58,"53,175,911원","2,306","1,337,469원","106,763","50,000원","1,767,089","5,000원",9,10,13,28,38,45,35
2018,834,2018.11.24,11,"1,690,693,671원",47,"65,949,044원","1,967","1,575,804원","99,132","50,000원","1,643,491","5,000원",6,8,18,35,42,43,3
2018,833,2018.11.17,8,"2,356,317,282원",53,"59,278,423원","1,945","1,615,299원","103,152","50,000원","1,715,510","5,000원",12,18,30,39,41,42,19
2018,832,2018.11.10,9,"2,088,204,584원",60,"52,205,115원","2,137","1,465,750원","102,312","50,000원","1,706,379","5,000원",13,14,19,26,40,43,30
2018,831,2018.11.03,16,"1,110,702,258원",61,"48,555,290원","2,660","1,113,486원","117,332","50,000원","1,849,959","5,000원",3,10,16,19,31,39,9
2018,830,2018.10.27,9,"2,060,528,750원",80,"38,634,915원","2,142","1,442,948원","106,206","50,000원","1,764,071","5,000원",5,6,16,18,37,38,17
2018,829,2018.10.20,8,"2,444,650,641원",45,"72,434,094원","1,837","1,774,379원","94,679","50,000원","1,637,836","5,000원",4,5,31,35,43,45,29
2018,828,2018.10.13,13,"1,455,185,972원",62,"50,853,274원","1,968","1,602,085원","100,644","50,000원","1,704,198","5,000원",4,7,13,29,31,39,18
2018,827,2018.10.06,15,"1,206,500,375원",46,"65,570,673원","2,113","1,427,474원","106,164","50,000원","1,761,371","5,000원",5,11,12,29,33,44,14
2018,826,2018.09.29,9,"2,075,192,084원",47,"66,229,535원","2,232","1,394,619원","108,626","50,000원","1,755,153","5,000원",13,16,24,25,33,36,42
2018,825,2018.09.22,12,"1,658,710,563원",53,"62,592,852원","2,249","1,475,065원","113,070","50,000원","1,850,484","5,000원",8,15,21,31,33,38,42
2018,824,2018.09.15,15,"1,256,646,550원",51,"61,600,322원","2,106","1,491,746원","105,359","50,000원","1,745,566","5,000원",7,9,24,29,34,38,26
2018,823,2018.09.08,9,"2,009,843,917원",61,"49,422,392원","2,348","1,283,972원","112,065","50,000원","1,795,737","5,000원",12,18,24,26,39,40,15
2018,822,2018.09.01,3,"5,930,898,625원",79,"37,537,334원","2,153","1,377,357원","108,789","50,000원","1,735,565","5,000원",9,18,20,24,27,36,12
2018,821,2018.08.25,14,"1,316,155,956원",55,"55,836,920원","2,100","1,462,396원","101,082","50,000원","1,687,355","5,000원",1,12,13,24,29,44,16
2018,820,2018.08.18,4,"4,627,313,532원",60,"51,414,595원","1,987","1,552,530원","99,433","50,000원","1,644,326","5,000원",10,21,22,30,35,42,6
2018,819,2018.08.11,7,"2,594,534,840원",49,"61,774,640원","1,981","1,527,995원","97,667","50,000원","1,638,089","5,000원",16,25,33,38,40,45,15
2018,818,2018.08.04,13,"1,380,804,318원",39,"76,711,351원","1,845","1,621,541원","90,205","50,000원","1,490,497","5,000원",14,15,25,28,29,30,3
2018,817,2018.07.28,9,"1,868,477,334원",54,"51,902,149원","2,068","1,355,279원","105,276","50,000원","1,718,171","5,000원",3,9,12,13,25,43,34
2018,816,2018.07.21,8,"2,128,107,938원",67,"42,350,407원","2,064","1,374,747원","102,402","50,000원","1,675,799","5,000원",12,18,19,29,31,39,7
2018,815,2018.07.14,7,"2,579,855,358원",39,"77,175,161원","1,703","1,767,371원","92,977","50,000원","1,596,140","5,000원",17,21,25,26,27,36,4
2018,814,2018.07.07,6,"3,067,192,063원",52,"58,984,463원","1,833","1,673,319원","93,837","50,000원","1,585,777","5,000원",2,21,28,38,42,45,30
2018,813,2018.06.30,4,"4,591,763,157원",43,"71,190,127원","1,800","1,700,654원","89,323","50,000원","1,548,384","5,000원",11,30,34,35,42,44,27
2018,812,2018.06.23,6,"2,947,954,750원",68,"43,352,276원","1,976","1,491,880원","100,498","50,000원","1,693,074","5,000원",1,3,12,14,16,43,10
2018,811,2018.06.16,7,"2,524,148,197원",49,"60,098,767원","2,151","1,369,057원","104,155","50,000원","1,703,788","5,000원",8,11,19,21,36,45,25
2018,810,2018.06.09,8,"2,231,598,047원",64,"46,491,626원","2,053","1,449,325원","100,608","50,000원","1,672,013","5,000원",5,10,13,21,39,43,11
2018,809,2018.06.02,6,"2,921,372,750원",56,"52,167,371원","2,179","1,340,695원","104,350","50,000원","1,703,714","5,000원",6,11,15,17,23,40,39
2018,808,2018.05.26,6,"3,087,620,500원",46,"67,122,185원","1,962","1,573,711원","95,319","50,000원","1,597,761","5,000원",15,21,31,32,41,43,24
2018,807,2018.05.19,7,"2,437,662,322원",59,"48,202,363원","2,319","1,226,365원","108,300","50,000원","1,749,855","5,000원",6,10,18,25,34,35,33
2018,806,2018.05.12,7,"2,640,760,875원",57,"54,050,662원","1,850","1,665,345원","91,180","50,000원","1,561,838","5,000원",14,20,23,31,37,38,27
2018,805,2018.05.05,4,"4,266,061,969원",53,"53,661,157원","2,075","1,370,623원","105,602","50,000원","1,700,112","5,000원",3,12,13,18,31,32,42
2018,804,2018.04.28,11,"1,631,996,523원",49,"61,061,095원","2,048","1,460,935원","100,907","50,000원","1,659,443","5,000원",1,10,13,26,32,36,9
2018,803,2018.04.21,5,"3,663,810,225원",50,"61,063,504원","2,094","1,458,059원","102,413","50,000원","1,657,869","5,000원",5,9,14,26,30,43,2
2018,802,2018.04.14,16,"1,082,947,993원",67,"43,102,408원","2,207","1,308,501원","107,980","50,000원","1,814,300","5,000원",10,11,12,18,24,42,27
2018,801,2018.04.07,8,"2,256,786,657원",51,"59,000,959원","1,999","1,505,278원","97,006","50,000원","1,618,941","5,000원",17,25,28,37,43,44,2
2018,800,2018.03.31,11,"1,632,246,205원",51,"58,675,518원","2,179","1,373,315원","110,956","50,000원","1,801,924","5,000원",1,4,10,12,28,45,26
2018,799,2018.03.24,10,"1,826,427,225원",56,"54,357,954원","2,242","1,357,737원","107,519","50,000원","1,725,236","5,000원",12,17,23,34,42,45,33
2018,798,2018.03.17,7,"2,710,791,911원",60,"52,709,843원","2,124","1,488,979원","98,988","50,000원","1,653,851","5,000원",2,10,14,22,32,36,41
2018,797,2018.03.10,8,"2,397,028,125원",34,"94,001,103원","1,868","1,710,941원","97,900","50,000원","1,641,334","5,000원",5,22,31,32,39,45,36
2018,796,2018.03.03,7,"2,763,490,340원",46,"70,088,524원","1,921","1,678,331원","96,701","50,000원","1,643,069","5,000원",1,21,26,36,40,41,5
2018,795,2018.02.24,11,"1,714,977,000원",62,"50,711,686원","2,423","1,297,617원","111,043","50,000원","1,825,105","5,000원",3,10,13,26,34,38,36
2018,794,2018.02.17,7,"2,650,940,304원",45,"68,728,082원","2,607","1,186,331원","116,809","50,000원","1,877,646","5,000원",6,7,18,19,30,38,13
2018,793,2018.02.10,5,"3,750,146,775원",61,"51,231,514원","2,043","1,529,674원","98,216","50,000원","1,635,392","5,000원",10,15,21,35,38,43,31
2018,792,2018.02.03,7,"2,655,736,768원",65,"47,667,071원","1,958","1,582,411원","99,185","50,000원","1,684,675","5,000원",2,7,19,25,29,36,16
2018,791,2018.01.27,14,"1,253,081,893원",38,"76,943,625원","2,410","1,213,219원","102,931","50,000원","1,713,102","5,000원",2,10,12,31,33,42,32
2018,790,2018.01.20,16,"1,160,516,274원",59,"52,452,713원","2,417","1,280,394원","113,336","50,000원","1,812,992","5,000원",3,8,19,27,30,41,12
2018,789,2018.01.13,15,"1,140,976,825원",70,"40,749,173원","2,437","1,170,473원","118,089","50,000원","1,868,863","5,000원",2,6,7,12,19,45,38
2018,788,2018.01.06,13,"1,401,475,154원",70,"43,378,993원","2,257","1,345,384원","112,504","50,000원","1,828,701","5,000원",2,10,11,19,35,39,29
2017,787,2017.12.30,6,"3,092,108,313원",51,"60,629,575원","2,339","1,321,979원","114,842","50,000원","1,863,599","5,000원",5,6,13,16,27,28,9
2017,786,2017.12.23,4,"4,551,365,250원",96,"31,606,704원","2,064","1,470,080원","103,000","50,000원","1,708,226","5,000원",12,15,16,20,24,30,38
2017,785,2017.12.16,6,"2,886,622,688원",55,"52,484,049원","1,972","1,463,805원","100,062","50,000원","1,678,240","5,000원",4,6,15,25,26,33,40
2017,784,2017.12.09,9,"1,908,678,000원",51,"56,137,589원","2,257","1,268,506원","115,089","50,000원","1,699,421","5,000원",3,10,23,24,31,39,22
2017,783,2017.12.02,4,"4,603,964,625원",36,"85,258,605원","1,869","1,642,221원","90,899","50,000원","1,532,640","5,000원",14,15,16,17,38,45,36
2017,782,2017.11.25,9,"1,946,487,625원",49,"59,586,356원","2,047","1,426,347원","96,821","50,000원","1,585,617","5,000원",6,18,31,34,38,45,20
2017,781,2017.11.18,9,"1,882,891,542원",52,"54,314,180원","1,967","1,435,861원","102,959","50,000원","1,699,786","5,000원",11,16,18,19,24,39,43
2017,780,2017.11.11,11,"1,667,520,137원",45,"67,936,006원","1,681","1,818,632원","92,630","50,000원","1,605,516","5,000원",15,17,19,21,27,45,16
2017,779,2017.11.04,11,"1,527,709,296원",66,"42,436,370원","2,503","1,118,978원","114,464","50,000원","1,751,447","5,000원",6,12,19,24,34,41,4
2017,778,2017.10.28,3,"6,264,069,500원",67,"46,746,788원","1,731","1,809,379원","92,126","50,000원","1,575,045","5,000원",6,21,35,36,37,41,11
2017,777,2017.10.21,21,"833,468,036원",66,"44,199,063원","2,413","1,208,926원","111,938","50,000원","1,766,635","5,000원",6,12,17,21,34,37,18
2017,776,2017.10.14,7,"2,557,579,393원",50,"59,676,853원","2,001","1,491,176원","102,081","50,000원","1,687,650","5,000원",8,9,18,21,28,40,20
2017,775,2017.10.07,5,"3,470,437,650원",37,"78,163,011원","1,719","1,682,392원","91,297","50,000원","1,539,325","5,000원",11,12,29,33,38,42,17
2017,774,2017.09.30,11,"1,709,721,512원",60,"52,241,491원","1,956","1,602,500원","101,524","50,000원","1,704,279","5,000원",12,15,18,28,34,42,9
2017,773,2017.09.23,11,"1,609,403,080원",58,"50,871,937원","2,094","1,409,061원","104,474","50,000원","1,690,404","5,000원",8,12,19,21,31,35,44
2017,772,2017.09.16,10,"1,769,608,838원",53,"55,648,077원","2,027","1,455,032원","103,023","50,000원","1,688,350","5,000원",5,6,11,14,21,41,32
2017,771,2017.09.09,4,"4,362,644,907원",49,"59,355,714원","2,054","1,415,984원","102,013","50,000원","1,680,976","5,000원",6,10,17,18,21,29,30
2017,770,2017.09.02,8,"2,163,099,329원",75,"38,455,100원","2,302","1,252,882원","108,450","50,000원","1,717,526","5,000원",1,9,12,23,39,43,34
2017,769,2017.08.26,9,"1,930,760,042원",55,"52,657,093원","1,962","1,476,117원","99,272","50,000원","1,660,799","5,000원",5,7,11,16,41,45,4
2017,768,2017.08.19,13,"1,363,572,260원",53,"55,743,521원","1,849","1,597,841원","93,126","50,000원","1,572,387","5,000원",7,27,29,30,38,44,4
2017,767,2017.08.12,15,"1,163,768,725원",46,"63,248,301원","1,905","1,527,256원","92,437","50,000원","1,549,115","5,000원",5,15,20,31,34,42,22
2017,766,2017.08.05,8,"2,173,637,297원",41,"70,687,392원","1,734","1,671,386원","85,422","50,000원","1,458,764","5,000원",9,30,34,35,39,41,21
2017,765,2017.07.29,15,"1,109,214,250원",54,"51,352,512원","2,121","1,307,419원","101,653","50,000원","1,643,849","5,000원",1,3,8,12,42,43,33
2017,764,2017.07.22,7,"2,459,975,465원",44,"65,226,623원","1,908","1,504,178원","90,896","50,000원","1,530,979","5,000원",7,22,24,31,34,36,15
2017,763,2017.07.15,8,"2,138,130,000원",45,"63,352,000원","2,019","1,412,006원","94,176","50,000원","1,562,106","5,000원",3,8,16,32,34,43,10
2017,762,2017.07.08,10,"1,631,432,063원",53,"51,302,896원","2,044","1,330,261원","103,406","50,000원","1,671,344","5,000원",1,3,12,21,26,41,16
2017,761,2017.07.01,7,"2,392,730,518원",52,"53,683,057원","2,139","1,305,058원","101,503","50,000원","1,660,130","5,000원",4,7,11,24,42,45,30
2017,760,2017.06.24,8,"2,253,299,391원",45,"66,764,427원","1,749","1,717,782원","89,221","50,000원","1,520,831","5,000원",10,22,27,31,42,43,12
2017,759,2017.06.17,6,"3,032,670,500원",44,"68,924,330원","1,761","1,722,130원","88,543","50,000원","1,525,518","5,000원",9,33,36,40,42,43,32
2017,758,2017.06.10,8,"2,078,969,954원",63,"43,999,365원","2,170","1,277,401원","106,121","50,000원","1,680,080","5,000원",5,9,12,30,39,43,24
2017,757,2017.06.03,21,"739,839,858원",68,"38,079,993원","2,657","974,573원","117,353","50,000원","1,788,667","5,000원",6,7,11,17,33,44,1
2017,756,2017.05.27,5,"3,414,434,700원",53,"53,686,081원","1,866","1,524,846원","94,800","50,000원","1,598,715","5,000원",10,14,16,18,27,28,4
2017,755,2017.05.20,8,"2,214,427,266원",54,"54,677,217원","1,845","1,600,309원","89,745","50,000원","1,508,502","5,000원",13,14,26,28,30,36,37
2017,754,2017.05.13,5,"3,427,542,000원",50,"57,125,700원","1,856","1,538,947원","93,279","50,000원","1,573,739","5,000원",2,8,17,24,29,31,32
2017,753,2017.05.06,6,"2,711,105,063원",58,"46,743,191원","1,934","1,401,813원","97,566","50,000원","1,578,072","5,000원",2,17,19,24,37,41,3
2017,752,2017.04.29,9,"1,870,358,834원",75,"37,407,177원","2,036","1,377,966원","102,477","50,000원","1,646,451","5,000원",4,16,20,33,40,43,7
2017,751,2017.04.22,8,"2,097,968,110원",69,"40,540,447원","2,210","1,265,743원","102,632","50,000원","1,651,438","5,000원",3,4,16,20,28,44,17
2017,750,2017.04.15,7,"2,522,104,286원",44,"66,873,978원","1,779","1,653,994원","93,135","50,000원","1,585,532","5,000원",1,2,15,19,24,36,12
2017,749,2017.04.08,13,"1,350,104,395원",64,"45,706,660원","1,985","1,473,666원","95,573","50,000원","1,589,197","5,000원",12,14,24,26,34,45,41
2017,748,2017.04.01,9,"1,928,246,542원",59,"49,023,218원","1,937","1,493,222원","99,448","50,000원","1,652,756","5,000원",3,10,13,22,31,32,29
2017,747,2017.03.25,9,"1,903,214,584원",59,"48,386,812원","2,217","1,287,696원","105,307","50,000원","1,713,003","5,000원",7,9,12,14,23,28,17
2017,746,2017.03.18,9,"2,038,623,709원",58,"52,723,027원","1,904","1,606,059원","94,197","50,000원","1,589,291","5,000원",3,12,33,36,42,45,25
2017,745,2017.03.11,20,"746,822,982원",110,"22,631,000원","3,692","674,272원","141,918","50,000원","1,955,276","5,000원",1,2,3,9,12,23,10
2017,744,2017.03.04,15,"1,155,411,575원",61,"47,352,934원","2,779","1,039,414원","109,229","50,000원","1,636,793","5,000원",10,15,18,21,34,41,43
2017,743,2017.02.25,7,"2,608,641,000원",46,"66,161,185원","1,982","1,535,527원","91,886","50,000원","1,555,362","5,000원",15,19,21,34,41,44,10
2017,742,2017.02.18,16,"1,111,814,813원",44,"67,382,716원","1,986","1,492,870원","98,348","50,000원","1,658,556","5,000원",8,10,13,36,37,40,6
2017,741,2017.02.11,6,"3,043,595,938원",55,"55,338,108원","1,829","1,664,077원","95,007","50,000원","1,619,435","5,000원",5,21,27,34,44,45,16
2017,740,2017.02.04,18,"936,929,792원",43,"65,367,195원","2,447","1,148,668원","115,722","50,000원","1,864,169","5,000원",4,8,9,16,17,19,31
2017,739,2017.01.28,4,"4,744,122,282원",45,"70,283,294원","1,942","1,628,604원","101,983","50,000원","1,719,739","5,000원",7,22,29,33,34,35,30
2017,738,2017.01.21,11,"1,634,191,091원",48,"62,417,021원","1,640","1,826,840원","88,050","50,000원","1,502,685","5,000원",23,27,28,38,42,43,36
2017,737,2017.01.14,4,"4,283,061,000원",48,"59,486,959원","1,937","1,474,122원","94,183","50,000원","1,567,166","5,000원",13,15,18,24,27,41,11
2017,736,2017.01.07,5,"3,397,362,225원",54,"52,428,430원","2,250","1,258,283원","107,357","50,000원","1,747,634","5,000원",2,11,17,18,21,27,6
2016,735,2016.12.31,10,"1,847,231,588원",50,"61,574,387원","2,269","1,356,862원","107,013","50,000원","1,752,740","5,000원",5,10,13,27,37,41,4
2016,734,2016.12.24,9,"1,949,395,500원",36,"81,224,813원","1,758","1,663,307원","92,514","50,000원","1,542,069","5,000원",6,16,37,38,41,45,18
2016,733,2016.12.17,4,"4,016,725,125원",57,"46,979,242원","1,966","1,362,064원","101,369","50,000원","1,633,952","5,000원",11,24,32,33,35,40,13
2016,732,2016.12.10,7,"2,203,270,608원",45,"57,121,831원","2,061","1,247,202원","104,583","50,000원","1,705,993","5,000원",2,4,5,17,27,32,43
2016,731,2016.12.03,7,"2,340,471,054원",45,"60,678,880원","1,908","1,431,106원","96,083","50,000원","1,594,258","5,000원",2,7,13,25,42,45,39
2016,730,2016.11.26,8,"2,017,382,110원",45,"59,774,285원","1,741","1,544,999원","88,791","50,000원","1,501,752","5,000원",4,10,14,15,18,22,39
2016,729,2016.11.19,4,"4,198,250,719원",35,"79,966,681원","1,875","1,492,712원","89,560","50,000원","1,504,682","5,000원",11,17,21,26,36,45,16
2016,728,2016.11.12,5,"3,243,464,400원",56,"48,265,840원","1,869","1,446,168원","94,693","50,000원","1,559,062","5,000원",3,6,10,30,34,37,36
2016,727,2016.11.05,14,"1,115,107,742원",87,"29,907,105원","2,064","1,260,620원","99,271","50,000원","1,600,135","5,000원",7,8,10,19,21,31,20
2016,726,2016.10.29,14,"1,166,872,634원",56,"48,619,694원","2,099","1,297,143원","96,718","50,000원","1,556,425","5,000원",1,11,21,23,34,44,24
2016,725,2016.10.22,11,"1,579,217,250원",47,"61,600,673원","1,795","1,612,943원","88,359","50,000원","1,504,907","5,000원",6,7,19,21,41,43,38
2016,724,2016.10.15,12,"1,427,789,813원",55,"51,919,630원","1,833","1,557,873원","90,083","50,000원","1,528,970","5,000원",2,8,33,35,37,41,14
2016,723,2016.10.08,8,"2,114,365,360원",40,"70,478,846원","1,777","1,586,469원","85,141","50,000원","1,412,967","5,000원",20,30,33,35,36,44,22
2016,722,2016.10.01,4,"4,365,422,719원",46,"63,266,996원","1,688","1,724,101원","84,912","50,000원","1,439,078","5,000원",12,14,21,30,39,43,45
2016,721,2016.09.24,8,"2,273,767,360원",40,"75,792,246원","1,607","1,886,553원","84,770","50,000원","1,464,353","5,000원",1,28,35,41,43,44,31
2016,720,2016.09.17,14,"1,233,770,358원",37,"77,805,338원","1,778","1,619,122원","88,260","50,000원","1,505,233","5,000원",1,12,29,34,36,37,41
2016,719,2016.09.10,9,"1,879,581,334원",58,"48,609,863원","2,020","1,395,729원","99,906","50,000원","1,627,784","5,000원",4,8,13,19,20,43,26
2016,718,2016.09.03,17,"926,166,464원",64,"41,002,162원","2,404","1,091,572원","114,614","50,000원","1,595,315","5,000원",4,11,20,23,32,39,40
2016,717,2016.08.27,6,"2,702,433,688원",47,"57,498,590원","1,974","1,369,015원","96,836","50,000원","1,567,530","5,000원",2,11,19,25,28,32,44
2016,716,2016.08.20,12,"1,358,752,157원",35,"77,642,981원","1,743","1,559,096원","88,628","50,000원","1,469,730","5,000원",2,6,13,16,29,30,21
2016,715,2016.08.13,6,"2,605,510,438원",61,"42,713,286원","1,873","1,391,090원","90,747","50,000원","1,503,174","5,000원",2,7,27,33,41,44,10
2016,714,2016.08.06,7,"2,085,131,733원",46,"52,883,776원","2,029","1,198,943원","96,576","50,000원","1,551,993","5,000원",1,7,22,33,37,40,20
2016,713,2016.07.30,9,"1,714,720,917원",50,"51,441,628원","1,791","1,436,115원","87,920","50,000원","1,470,125","5,000원",2,5,15,18,19,23,44
2016,712,2016.07.23,4,"4,034,485,125원",47,"57,226,740원","1,727","1,557,416원","86,066","50,000원","1,449,521","5,000원",17,20,30,31,33,45,19
2016,711,2016.07.16,7,"2,277,413,358원",44,"60,385,961원","1,865","1,424,656원","89,898","50,000원","1,465,123","5,000원",11,15,24,35,37,45,42
2016,710,2016.07.09,5,"2,895,441,150원",57,"42,331,011원","1,990","1,212,497원","102,058","50,000원","1,627,229","5,000원",3,4,9,24,25,33,10
2016,709,2016.07.02,14,"1,165,271,625원",44,"61,794,708원","1,696","1,603,165원","82,305","50,000원","1,385,853","5,000원",10,18,30,36,39,44,32
2016,708,2016.06.25,4,"4,099,552,219원",52,"52,558,362원","1,712","1,596,399원","86,091","50,000원","1,446,865","5,000원",2,10,16,19,34,45,1
2016,707,2016.06.18,12,"1,322,167,313원",74,"35,734,252원","2,006","1,318,213원","94,281","50,000원","1,507,647","5,000원",2,12,19,24,39,44,35
2016,706,2016.06.11,4,"3,831,746,063원",51,"50,088,184원","2,108","1,211,811원","95,376","50,000원","1,531,393","5,000원",3,4,6,10,28,30,37
2016,705,2016.06.04,4,"3,987,206,532원",49,"54,247,708원","1,805","1,472,653원","87,931","50,000원","1,453,654","5,000원",1,6,17,22,28,45,23
2016,704,2016.05.28,4,"3,865,190,344원",47,"54,825,395원","1,906","1,351,938원","95,021","50,000원","1,519,932","5,000원",1,4,8,23,33,42,45
2016,703,2016.05.21,5,"3,235,784,100원",51,"52,872,290원","1,719","1,568,637원","84,194","50,000원","1,416,580","5,000원",10,28,31,33,41,44,21
2016,702,2016.05.14,11,"1,465,091,387원",46,"58,391,324원","1,819","1,476,636원","88,043","50,000원","1,443,954","5,000원",3,13,16,24,26,29,9
2016,701,2016.05.07,10,"1,583,183,175원",40,"65,965,966원","1,659","1,590,500원","81,917","50,000원","1,404,422","5,000원",3,10,14,16,36,38,35
2016,700,2016.04.30,8,"2,082,099,188원",41,"67,710,543원","1,562","1,777,294원","82,874","50,000원","1,414,076","5,000원",11,23,28,29,30,44,13
2016,699,2016.04.23,8,"1,995,411,375원",50,"53,210,970원","1,799","1,478,905원","90,504","50,000원","1,512,397","5,000원",4,5,8,16,21,29,3
2016,698,2016.04.16,8,"1,921,084,125원",48,"53,363,448원","2,088","1,226,746원","97,965","50,000원","1,550,364","5,000원",3,11,13,21,33,37,18
2016,697,2016.04.09,10,"1,531,443,038원",90,"28,360,057원","1,940","1,315,673원","99,698","50,000원","1,615,786","5,000원",2,5,8,11,33,39,31
2016,696,2016.04.02,10,"1,632,054,413원",44,"61,820,243원","1,721","1,580,530원","90,020","50,000원","1,501,952","5,000원",1,7,16,18,34,38,21
2016,695,2016.03.26,11,"1,450,214,830원",66,"40,283,746원","1,979","1,343,471원","95,436","50,000원","1,558,885","5,000원",4,18,26,33,34,38,14
2016,694,2016.03.19,10,"1,555,036,388원",78,"33,227,274원","2,286","1,133,739원","102,474","50,000원","1,581,822","5,000원",7,15,20,25,33,43,12
2016,693,2016.03.12,10,"1,642,763,813원",43,"63,673,016원","1,692","1,618,168원","87,017","50,000원","1,484,420","5,000원",1,6,11,28,34,42,30
2016,692,2016.03.05,7,"2,301,273,697원",44,"61,018,621원","1,770","1,516,848원","87,763","50,000원","1,465,709","5,000원",3,11,14,15,32,36,44
2016,691,2016.02.27,6,"2,839,296,750원",31,"91,590,218원","1,708","1,662,352원","86,063","50,000원","1,455,528","5,000원",15,27,33,35,43,45,16
2016,690,2016.02.20,15,"1,126,507,625원",34,"82,831,444원","1,772","1,589,317원","87,970","50,000원","1,528,472","5,000원",24,25,33,34,38,39,43
2016,689,2016.02.13,7,"2,321,775,911원",44,"61,562,241원","1,809","1,497,368원","90,296","50,000원","1,509,073","5,000원",7,17,19,30,36,38,34
2016,688,2016.02.06,9,"1,967,536,750원",53,"55,685,003원","2,107","1,400,715원","97,676","50,000원","1,610,713","5,000원",5,15,22,23,34,35,2
2016,687,2016.01.30,6,"2,720,029,313원",38,"71,579,719원","1,780","1,528,107원","91,404","50,000원","1,538,380","5,000원",1,8,10,13,28,42,45
2016,686,2016.01.23,8,"1,937,531,719원",36,"71,760,435원","1,863","1,386,676원","91,027","50,000원","1,483,730","5,000원",7,12,15,24,25,43,13
2016,685,2016.01.16,11,"1,494,367,671원",52,"52,686,040원","1,910","1,434,385원","95,302","50,000원","1,576,169","5,000원",6,7,12,28,38,40,18
2016,684,2016.01.09,9,"1,688,815,709원",62,"40,858,445원","1,968","1,287,208원","98,607","50,000원","1,623,161","5,000원",1,11,15,17,25,39,40
2016,683,2016.01.02,16,"1,010,930,883원",45,"59,907,016원","2,704","996,974원","117,974","50,000원","1,700,964","5,000원",6,13,20,27,28,40,15
2015,682,2015.12.26,4,"4,063,713,563원",56,"48,377,543원","1,851","1,463,611원","87,618","50,000원","1,464,978","5,000원",17,23,27,35,38,43,2
2015,681,2015.12.19,6,"2,696,328,938원",37,"72,873,756원","1,441","1,871,152원","73,062","50,000원","1,282,079","5,000원",21,24,27,29,43,44,7
2015,680,2015.12.12,14,"1,110,570,563원",44,"58,893,894원","1,870","1,385,739원","86,441","50,000원","1,413,980","5,000원",4,10,19,29,32,42,30
2015,679,2015.12.05,5,"2,863,005,600원",54,"44,182,186원","1,829","1,304,450원","91,171","50,000원","1,493,041","5,000원",3,5,7,14,26,34,35
2015,678,2015.11.28,6,"2,288,490,188원",41,"55,816,834원","1,855","1,233,688원","93,305","50,000원","1,494,095","5,000원",4,5,6,12,25,37,45
2015,677,2015.11.21,8,"1,921,114,407원",37,"69,229,348원","1,701","1,505,871원","79,827","50,000원","1,330,115","5,000원",12,15,24,36,41,44,42
2015,676,2015.11.14,8,"1,879,726,500원",63,"39,782,572원","1,665","1,505,287원","83,276","50,000원","1,371,921","5,000원",1,8,17,34,39,45,27
2015,675,2015.11.07,4,"3,514,549,032원",65,"36,046,657원","1,806","1,297,361원","88,118","50,000원","1,415,830","5,000원",1,8,11,15,18,45,7
2015,674,2015.10.31,8,"1,770,565,500원",48,"49,182,375원","1,846","1,278,849원","89,646","50,000원","1,465,031","5,000원",9,10,14,25,27,31,11
2015,673,2015.10.24,10,"1,491,453,300원",35,"71,021,586원","1,864","1,333,560원","88,838","50,000원","1,450,769","5,000원",7,10,17,29,33,44,5
2015,672,2015.10.17,9,"1,754,745,000원",46,"57,219,946원","1,629","1,615,788원","80,167","50,000원","1,341,175","5,000원",8,21,28,31,36,45,43
2015,671,2015.10.10,4,"3,722,322,844원",48,"51,698,929원","1,778","1,395,697원","90,364","50,000원","1,519,963","5,000원",7,9,10,13,31,35,24
2015,670,2015.10.03,12,"1,191,725,219원",39,"61,114,114원","2,145","1,111,166원","92,680","50,000원","1,483,948","5,000원",11,18,26,27,40,41,25
2015,669,2015.09.26,6,"2,708,173,188원",52,"52,080,254원","1,949","1,389,520원","93,078","50,000원","1,531,364","5,000원",7,8,20,29,33,38,9
2015,668,2015.09.19,5,"2,991,158,625원",56,"44,511,290원","1,873","1,330,824원","89,414","50,000원","1,452,289","5,000원",12,14,15,24,27,32,3
2015,667,2015.09.12,7,"2,228,764,393원",40,"65,005,629원","1,543","1,685,176원","81,344","50,000원","1,368,363","5,000원",15,17,25,37,42,43,13
2015,666,2015.09.05,6,"2,396,901,063원",47,"50,997,895원","1,947","1,231,074원","93,631","50,000원","1,493,940","5,000원",2,4,6,11,17,28,16
2015,665,2015.08.29,4,"3,643,230,375원",30,"80,960,675원","1,790","1,356,883원","87,227","50,000원","1,430,205","5,000원",5,6,11,17,38,44,13
